issue_id,customer_id,issue_date,issue_month,issue_year,issue_type,resolution_time_hrs,resolved,city
21164,183,2022-05-20,May,2022,Slow Internet,43,Yes,hyderabad
21165,398,2022-01-28,January,2022,Slow Internet,26,Yes,bangalore
21166,55,2022-04-08,April,2022,No Signal,7,Yes,mumbai
21167,271,2022-09-19,September,2022,No Signal,34,Yes,kolkata
21168,5,2024-01-28,January,2024,Slow Internet,36,Yes,delhi
21169,101,2022-01-19,January,2022,No Signal,6,Yes,mumbai
21170,388,2022-01-12,January,2022,No Signal,37,Yes,chennai
21171,286,2023-06-21,June,2023,Slow Internet,62,Yes,chennai
21172,468,2023-06-09,June,2023,Slow Internet,60,Yes,mumbai
21173,53,2023-04-10,April,2023,Slow Internet,64,Yes,mumbai
21174,218,2023-08-11,August,2023,Slow Internet,50,Yes,delhi
21175,329,2022-09-16,September,2022,Call Drop,52,Yes,delhi
21176,286,2022-01-24,January,2022,Call Drop,17,Yes,chennai
21177,492,2022-01-08,January,2022,No Signal,60,Yes,delhi
21178,240,2024-05-29,May,2024,Call Drop,54,Yes,delhi
21179,214,2022-08-16,August,2022,Call Drop,10,Yes,chennai
21180,104,2023-01-11,January,2023,Call Drop,25,No,kolkata
21181,361,2022-05-03,May,2022,No Signal,18,Yes,chennai
21182,364,2022-03-31,March,2022,Call Drop,64,Yes,delhi
21183,222,2024-03-23,March,2024,Slow Internet,59,Yes,bangalore
21184,340,2023-04-01,April,2023,Slow Internet,27,Yes,kolkata
21185,348,2022-08-12,August,2022,No Signal,58,No,chennai
21186,189,2024-01-06,January,2024,No Signal,61,Yes,delhi
21187,327,2022-09-14,September,2022,No Signal,71,Yes,delhi
21188,324,2023-05-30,May,2023,Call Drop,43,Yes,delhi
21189,476,2024-04-12,April,2024,No Signal,11,Yes,bangalore
21190,311,2024-02-22,February,2024,No Signal,5,Yes,chennai
21191,99,2024-03-28,March,2024,No Signal,58,Yes,hyderabad
21192,97,2022-05-28,May,2022,Slow Internet,39,No,chennai
21193,327,2023-01-22,January,2023,No Signal,48,No,delhi
21194,73,2023-12-02,December,2023,Slow Internet,20,Yes,kolkata
21195,482,2023-11-30,November,2023,Slow Internet,19,Yes,mumbai
21196,256,2023-03-14,March,2023,No Signal,60,Yes,kolkata
21197,231,2023-12-01,December,2023,No Signal,26,Yes,delhi
21198,170,2023-09-28,September,2023,Call Drop,25,Yes,delhi
21199,482,2022-02-06,February,2022,No Signal,15,Yes,mumbai
21200,333,2023-10-23,October,2023,No Signal,21,Yes,bangalore
21201,157,2022-04-16,April,2022,No Signal,47,Yes,chennai
21202,419,2023-09-07,September,2023,No Signal,35,Yes,kolkata
21203,429,2024-06-07,June,2024,No Signal,44,Yes,hyderabad
21204,458,2022-08-20,August,2022,No Signal,6,No,hyderabad
21205,222,2024-05-16,May,2024,Call Drop,23,Yes,bangalore
21206,364,2022-05-26,May,2022,Call Drop,39,Yes,delhi
21207,346,2022-01-17,January,2022,No Signal,18,Yes,chennai
21208,99,2022-06-08,June,2022,Call Drop,40,Yes,hyderabad
21209,220,2024-03-26,March,2024,Slow Internet,36,Yes,bangalore
21210,413,2022-10-09,October,2022,Call Drop,28,Yes,kolkata
21211,244,2022-10-05,October,2022,Slow Internet,64,Yes,bangalore
21212,454,2022-05-05,May,2022,No Signal,58,Yes,chennai
21213,259,2023-11-16,November,2023,Slow Internet,38,Yes,chennai
21214,477,2023-02-24,February,2023,No Signal,44,Yes,delhi
21215,441,2022-11-16,November,2022,Call Drop,2,Yes,kolkata
21216,194,2023-11-06,November,2023,Slow Internet,35,Yes,hyderabad
21217,375,2023-12-16,December,2023,Slow Internet,1,Yes,mumbai
21218,150,2023-04-27,April,2023,Slow Internet,46,No,bangalore
21219,494,2024-04-29,April,2024,No Signal,60,Yes,chennai
21220,367,2023-10-29,October,2023,No Signal,63,Yes,kolkata
21221,498,2022-11-20,November,2022,Call Drop,45,Yes,delhi
21222,155,2023-01-30,January,2023,Call Drop,57,Yes,mumbai
21223,499,2024-02-12,February,2024,No Signal,37,Yes,delhi
21224,22,2022-07-05,July,2022,Call Drop,7,Yes,hyderabad
21225,458,2024-06-07,June,2024,Slow Internet,16,Yes,hyderabad
21226,116,2023-04-11,April,2023,Slow Internet,50,Yes,chennai
21227,113,2022-02-26,February,2022,Slow Internet,14,Yes,kolkata
21228,433,2023-12-30,December,2023,Call Drop,6,Yes,chennai
21229,211,2023-04-03,April,2023,Slow Internet,61,Yes,hyderabad
21230,24,2022-07-27,July,2022,Slow Internet,21,Yes,kolkata
21231,283,2023-12-15,December,2023,No Signal,10,Yes,hyderabad
21232,292,2022-03-15,March,2022,No Signal,32,Yes,delhi
21233,363,2023-04-29,April,2023,Call Drop,6,Yes,delhi
21234,401,2022-03-26,March,2022,No Signal,2,Yes,chennai
21235,56,2023-09-24,September,2023,Call Drop,39,Yes,chennai
21236,266,2022-01-14,January,2022,Call Drop,49,Yes,chennai
21237,54,2024-04-19,April,2024,No Signal,27,Yes,bangalore
21238,337,2023-10-03,October,2023,No Signal,56,No,mumbai
21239,108,2024-03-04,March,2024,Call Drop,14,Yes,delhi
21240,202,2022-02-18,February,2022,Call Drop,23,Yes,chennai
21241,202,2023-03-02,March,2023,Call Drop,51,Yes,chennai
21242,422,2022-12-25,December,2022,Slow Internet,25,Yes,hyderabad
21243,337,2022-08-30,August,2022,Slow Internet,53,Yes,mumbai
21244,383,2024-04-13,April,2024,No Signal,11,Yes,kolkata
21245,474,2022-02-22,February,2022,Slow Internet,35,Yes,hyderabad
21246,218,2024-02-16,February,2024,Slow Internet,55,Yes,delhi
21247,243,2022-03-10,March,2022,Call Drop,58,Yes,hyderabad
21248,354,2023-07-06,July,2023,Slow Internet,68,Yes,kolkata
21249,388,2023-11-27,November,2023,No Signal,37,Yes,chennai
21250,178,2023-10-07,October,2023,Slow Internet,9,No,chennai
21251,475,2022-02-25,February,2022,Slow Internet,28,Yes,delhi
21252,61,2024-05-28,May,2024,Slow Internet,55,Yes,hyderabad
21253,405,2023-04-01,April,2023,No Signal,46,Yes,chennai
21254,36,2022-09-12,September,2022,No Signal,70,Yes,chennai
21255,358,2022-01-05,January,2022,Call Drop,27,Yes,mumbai
21256,46,2023-08-04,August,2023,Slow Internet,10,Yes,delhi
21257,95,2022-02-21,February,2022,Call Drop,23,Yes,mumbai
21258,327,2022-11-25,November,2022,Call Drop,21,Yes,delhi
21259,44,2022-04-08,April,2022,No Signal,45,Yes,mumbai
21260,320,2022-06-10,June,2022,Call Drop,3,Yes,hyderabad
21261,226,2023-02-10,February,2023,Slow Internet,59,Yes,chennai
21262,146,2024-02-22,February,2024,Call Drop,43,No,mumbai
21263,472,2023-07-31,July,2023,No Signal,7,Yes,bangalore
21264,269,2022-11-23,November,2022,No Signal,27,Yes,chennai
21265,13,2022-08-31,August,2022,No Signal,62,No,kolkata
21266,25,2023-05-19,May,2023,Slow Internet,42,Yes,delhi
21267,261,2023-01-02,January,2023,Call Drop,4,Yes,mumbai
21268,128,2024-02-13,February,2024,Slow Internet,62,Yes,bangalore
21269,39,2023-12-25,December,2023,No Signal,8,No,bangalore
21270,157,2023-03-18,March,2023,Slow Internet,17,Yes,chennai
21271,364,2022-06-03,June,2022,No Signal,5,Yes,delhi
21272,185,2022-08-22,August,2022,Slow Internet,63,No,mumbai
21273,174,2023-10-14,October,2023,Slow Internet,9,Yes,mumbai
21274,417,2022-11-29,November,2022,Call Drop,8,Yes,bangalore
21275,472,2023-05-10,May,2023,Call Drop,7,Yes,bangalore
21276,394,2022-04-25,April,2022,No Signal,37,Yes,delhi
21277,186,2023-01-04,January,2023,Call Drop,55,Yes,hyderabad
21278,281,2022-11-29,November,2022,Call Drop,67,Yes,kolkata
21279,489,2022-05-10,May,2022,Slow Internet,8,Yes,chennai
21280,74,2022-06-27,June,2022,No Signal,69,Yes,hyderabad
21281,295,2022-04-05,April,2022,Slow Internet,5,Yes,delhi
21282,16,2022-11-13,November,2022,Slow Internet,17,Yes,bangalore
21283,188,2022-04-11,April,2022,Call Drop,58,Yes,delhi
21284,412,2022-07-15,July,2022,Call Drop,63,No,hyderabad
21285,460,2024-03-12,March,2024,No Signal,27,Yes,hyderabad
21286,172,2022-07-27,July,2022,Call Drop,68,Yes,chennai
21287,186,2023-08-30,August,2023,Slow Internet,28,Yes,hyderabad
21288,32,2023-04-18,April,2023,Call Drop,58,Yes,bangalore
21289,63,2023-09-07,September,2023,No Signal,50,Yes,kolkata
21290,499,2022-01-08,January,2022,No Signal,67,Yes,delhi
21291,349,2022-05-16,May,2022,Slow Internet,31,Yes,kolkata
21292,301,2023-09-02,September,2023,Slow Internet,12,Yes,delhi
21293,309,2022-09-18,September,2022,Call Drop,55,Yes,mumbai
21294,189,2022-05-27,May,2022,No Signal,4,No,delhi
21295,306,2023-04-03,April,2023,Slow Internet,42,Yes,bangalore
21296,411,2023-11-28,November,2023,Call Drop,54,Yes,hyderabad
21297,26,2023-03-14,March,2023,Call Drop,22,Yes,bangalore
21298,387,2023-02-17,February,2023,Call Drop,1,Yes,bangalore
21299,346,2023-05-15,May,2023,Slow Internet,48,Yes,chennai
21300,39,2022-08-20,August,2022,Slow Internet,43,Yes,bangalore
21301,193,2022-04-11,April,2022,Call Drop,20,Yes,bangalore
21302,163,2022-05-27,May,2022,Call Drop,18,Yes,hyderabad
21303,53,2023-12-18,December,2023,Slow Internet,70,Yes,mumbai
21304,475,2023-05-22,May,2023,No Signal,49,Yes,delhi
21305,174,2023-07-12,July,2023,Call Drop,17,Yes,mumbai
21306,196,2022-04-14,April,2022,No Signal,53,Yes,kolkata
21307,211,2022-12-02,December,2022,No Signal,22,Yes,hyderabad
21308,278,2023-03-22,March,2023,Slow Internet,10,Yes,hyderabad
21309,188,2024-01-04,January,2024,Slow Internet,24,Yes,delhi
21310,390,2023-03-20,March,2023,No Signal,12,Yes,bangalore
21311,308,2022-04-28,April,2022,Slow Internet,4,Yes,chennai
21312,457,2023-06-01,June,2023,No Signal,42,Yes,delhi
21313,331,2023-12-24,December,2023,No Signal,5,Yes,bangalore
21314,214,2023-07-21,July,2023,Slow Internet,26,No,chennai
21315,495,2023-06-15,June,2023,Slow Internet,59,Yes,mumbai
21316,329,2022-03-29,March,2022,Call Drop,62,Yes,delhi
21317,29,2024-01-29,January,2024,Slow Internet,5,Yes,kolkata
21318,171,2023-09-21,September,2023,Call Drop,26,Yes,bangalore
21319,122,2023-04-21,April,2023,Slow Internet,6,Yes,hyderabad
21320,458,2023-11-13,November,2023,Slow Internet,24,Yes,hyderabad
21321,418,2023-04-30,April,2023,Slow Internet,53,Yes,mumbai
21322,159,2023-10-24,October,2023,Slow Internet,7,Yes,delhi
21323,86,2022-10-22,October,2022,No Signal,10,Yes,delhi
21324,302,2023-12-21,December,2023,Slow Internet,39,Yes,kolkata
21325,4,2023-01-16,January,2023,No Signal,28,No,chennai
21326,2,2022-10-10,October,2022,Slow Internet,42,Yes,chennai
21327,133,2024-04-23,April,2024,Slow Internet,62,Yes,kolkata
21328,302,2023-11-17,November,2023,No Signal,52,No,kolkata
21329,79,2023-10-01,October,2023,Slow Internet,22,Yes,delhi
21330,147,2022-06-05,June,2022,Call Drop,57,Yes,bangalore
21331,166,2022-06-29,June,2022,Call Drop,11,Yes,delhi
21332,315,2024-06-08,June,2024,Slow Internet,14,No,kolkata
21333,463,2022-03-28,March,2022,Call Drop,31,Yes,delhi
21334,238,2023-02-10,February,2023,Call Drop,4,Yes,mumbai
21335,328,2024-04-15,April,2024,Call Drop,22,Yes,kolkata
21336,276,2023-05-11,May,2023,Call Drop,64,Yes,hyderabad
21337,204,2022-09-24,September,2022,No Signal,61,Yes,mumbai
21338,452,2023-08-17,August,2023,No Signal,6,No,delhi
21339,53,2022-03-05,March,2022,No Signal,68,Yes,mumbai
21340,486,2022-04-29,April,2022,Call Drop,6,No,chennai
21341,107,2022-12-07,December,2022,Call Drop,66,Yes,chennai
21342,55,2022-11-09,November,2022,No Signal,36,Yes,mumbai
21343,246,2022-06-12,June,2022,Call Drop,15,Yes,bangalore
21344,423,2023-05-20,May,2023,No Signal,40,Yes,bangalore
21345,377,2022-10-20,October,2022,No Signal,41,No,mumbai
21346,164,2023-11-21,November,2023,No Signal,7,No,chennai
21347,442,2023-01-12,January,2023,Call Drop,22,Yes,hyderabad
21348,15,2023-06-26,June,2023,No Signal,11,Yes,delhi
21349,1,2023-02-05,February,2023,Slow Internet,2,Yes,kolkata
21350,351,2023-11-04,November,2023,No Signal,30,Yes,bangalore
21351,137,2023-02-04,February,2023,No Signal,68,Yes,delhi
21352,151,2023-02-03,February,2023,Slow Internet,53,Yes,delhi
21353,180,2023-05-02,May,2023,Call Drop,21,Yes,kolkata
21354,410,2023-05-30,May,2023,No Signal,25,Yes,bangalore
21355,232,2022-01-24,January,2022,Slow Internet,5,Yes,mumbai
21356,492,2022-02-28,February,2022,Call Drop,66,Yes,delhi
21357,487,2024-01-19,January,2024,Slow Internet,49,Yes,bangalore
21358,188,2022-08-28,August,2022,No Signal,8,Yes,delhi
21359,18,2022-11-07,November,2022,Slow Internet,27,Yes,delhi
21360,225,2022-11-17,November,2022,Call Drop,2,Yes,hyderabad
21361,105,2023-11-03,November,2023,No Signal,28,Yes,kolkata
21362,487,2023-04-26,April,2023,Slow Internet,11,Yes,bangalore
21363,206,2023-07-26,July,2023,Call Drop,46,Yes,hyderabad
21364,186,2024-01-22,January,2024,Call Drop,21,Yes,hyderabad
21365,65,2023-02-18,February,2023,No Signal,42,Yes,delhi
21366,333,2022-11-18,November,2022,No Signal,32,Yes,bangalore
21367,372,2023-02-06,February,2023,No Signal,32,Yes,chennai
21368,207,2022-02-28,February,2022,No Signal,71,Yes,mumbai
21369,229,2022-02-22,February,2022,Slow Internet,22,Yes,hyderabad
21370,69,2022-03-05,March,2022,Call Drop,21,Yes,mumbai
21371,142,2023-09-25,September,2023,No Signal,22,Yes,kolkata
21372,206,2022-04-29,April,2022,No Signal,34,Yes,hyderabad
21373,174,2022-10-13,October,2022,No Signal,10,Yes,mumbai
21374,197,2022-01-18,January,2022,Slow Internet,65,Yes,chennai
21375,331,2022-01-05,January,2022,Call Drop,65,Yes,bangalore
21376,416,2024-04-16,April,2024,Call Drop,67,Yes,bangalore
21377,307,2023-01-27,January,2023,No Signal,43,Yes,delhi
21378,197,2022-06-09,June,2022,Call Drop,41,Yes,chennai
21379,228,2024-06-06,June,2024,Slow Internet,13,Yes,hyderabad
21380,271,2022-05-22,May,2022,Call Drop,4,Yes,kolkata
21381,437,2023-02-01,February,2023,No Signal,23,Yes,hyderabad
21382,199,2022-01-18,January,2022,Call Drop,70,Yes,kolkata
21383,325,2023-08-03,August,2023,Slow Internet,34,Yes,kolkata
21384,478,2022-04-24,April,2022,Slow Internet,41,Yes,chennai
21385,15,2023-06-18,June,2023,Call Drop,18,No,delhi
21386,286,2023-06-16,June,2023,Call Drop,33,No,chennai
21387,334,2024-02-14,February,2024,No Signal,25,Yes,chennai
21388,408,2023-04-06,April,2023,No Signal,52,Yes,chennai
21389,216,2023-09-02,September,2023,No Signal,17,Yes,chennai
21390,35,2023-09-09,September,2023,Call Drop,51,Yes,chennai
21391,69,2022-10-13,October,2022,Slow Internet,3,Yes,mumbai
21392,396,2022-01-05,January,2022,Slow Internet,55,Yes,kolkata
21393,212,2022-05-09,May,2022,Call Drop,56,Yes,delhi
21394,46,2023-11-02,November,2023,Slow Internet,35,Yes,delhi
21395,382,2024-02-02,February,2024,Slow Internet,68,Yes,delhi
21396,453,2023-05-14,May,2023,Call Drop,59,Yes,bangalore
21397,248,2022-10-03,October,2022,Slow Internet,59,Yes,bangalore
21398,420,2022-03-24,March,2022,Call Drop,13,Yes,delhi
21399,85,2024-04-11,April,2024,No Signal,62,Yes,hyderabad
21400,48,2022-04-28,April,2022,Slow Internet,47,Yes,chennai
21401,231,2022-01-29,January,2022,Call Drop,3,No,delhi
21402,67,2022-12-24,December,2022,Slow Internet,21,Yes,hyderabad
21403,477,2023-10-12,October,2023,Slow Internet,65,Yes,delhi
21404,438,2022-06-06,June,2022,No Signal,18,Yes,hyderabad
21405,89,2022-01-31,January,2022,Call Drop,13,Yes,delhi
21406,219,2024-04-22,April,2024,No Signal,71,No,bangalore
21407,420,2022-10-13,October,2022,Slow Internet,45,Yes,delhi
21408,52,2023-10-27,October,2023,Slow Internet,62,Yes,chennai
21409,22,2022-12-02,December,2022,Slow Internet,30,Yes,hyderabad
21410,422,2023-07-24,July,2023,Call Drop,14,Yes,hyderabad
21411,99,2022-11-09,November,2022,No Signal,53,Yes,hyderabad
21412,446,2023-08-22,August,2023,Call Drop,10,Yes,kolkata
21413,449,2022-05-03,May,2022,Slow Internet,31,Yes,delhi
21414,131,2023-12-04,December,2023,No Signal,6,Yes,kolkata
21415,88,2024-05-14,May,2024,Slow Internet,19,Yes,mumbai
21416,136,2023-01-06,January,2023,No Signal,12,Yes,chennai
21417,496,2024-03-15,March,2024,Call Drop,64,Yes,chennai
21418,374,2022-11-10,November,2022,Call Drop,55,Yes,mumbai
21419,39,2022-01-28,January,2022,Call Drop,67,No,bangalore
21420,18,2022-06-04,June,2022,Call Drop,9,Yes,delhi
21421,105,2022-08-18,August,2022,Call Drop,6,Yes,kolkata
21422,387,2023-07-03,July,2023,No Signal,1,Yes,bangalore
21423,146,2022-01-06,January,2022,No Signal,42,Yes,mumbai
21424,336,2023-04-18,April,2023,Slow Internet,55,Yes,bangalore
21425,224,2022-11-14,November,2022,No Signal,49,No,delhi
21426,117,2022-08-13,August,2022,Slow Internet,30,Yes,kolkata
21427,1,2022-02-02,February,2022,Call Drop,35,Yes,kolkata
21428,117,2022-03-30,March,2022,No Signal,63,Yes,kolkata
21429,384,2022-11-30,November,2022,No Signal,22,Yes,chennai
21430,26,2022-02-09,February,2022,Call Drop,43,Yes,bangalore
21431,436,2023-11-12,November,2023,Call Drop,28,Yes,delhi
21432,496,2023-01-10,January,2023,Call Drop,18,Yes,chennai
21433,12,2022-10-25,October,2022,Slow Internet,32,Yes,kolkata
21434,294,2023-01-28,January,2023,Slow Internet,69,Yes,hyderabad
21435,341,2022-01-18,January,2022,No Signal,54,Yes,bangalore
21436,169,2023-06-11,June,2023,Call Drop,34,Yes,chennai
21437,53,2022-05-12,May,2022,No Signal,31,Yes,mumbai
21438,269,2022-10-17,October,2022,Call Drop,4,Yes,chennai
21439,248,2024-04-09,April,2024,Call Drop,14,Yes,bangalore
21440,128,2024-03-16,March,2024,Call Drop,15,Yes,bangalore
21441,76,2022-07-28,July,2022,Call Drop,60,Yes,mumbai
21442,269,2022-11-23,November,2022,Call Drop,20,Yes,chennai
21443,146,2023-05-18,May,2023,Slow Internet,20,Yes,mumbai
21444,403,2022-10-06,October,2022,No Signal,49,Yes,delhi
21445,403,2023-01-17,January,2023,Call Drop,68,Yes,delhi
21446,499,2024-02-27,February,2024,Slow Internet,18,Yes,delhi
21447,454,2022-11-05,November,2022,Slow Internet,24,Yes,chennai
21448,48,2024-06-16,June,2024,Call Drop,27,Yes,chennai
21449,199,2022-10-04,October,2022,Call Drop,33,Yes,kolkata
21450,71,2022-03-17,March,2022,Slow Internet,64,Yes,hyderabad
21451,412,2022-10-25,October,2022,Call Drop,25,Yes,hyderabad
21452,92,2024-04-04,April,2024,Slow Internet,69,Yes,chennai
21453,403,2023-01-13,January,2023,Call Drop,18,Yes,delhi
21454,464,2023-03-09,March,2023,Slow Internet,45,Yes,delhi
21455,209,2024-05-08,May,2024,Call Drop,20,No,bangalore
21456,342,2022-04-22,April,2022,Slow Internet,35,Yes,hyderabad
21457,339,2024-02-17,February,2024,No Signal,6,No,bangalore
21458,48,2022-03-13,March,2022,Call Drop,9,Yes,chennai
21459,29,2022-11-13,November,2022,Call Drop,52,No,kolkata
21460,176,2022-01-21,January,2022,Slow Internet,28,Yes,chennai
21461,19,2022-07-07,July,2022,Call Drop,19,Yes,kolkata
21462,495,2022-05-01,May,2022,No Signal,63,Yes,mumbai
21463,355,2022-12-08,December,2022,No Signal,7,Yes,bangalore
21464,47,2023-10-15,October,2023,Slow Internet,37,No,hyderabad
21465,345,2022-10-31,October,2022,Slow Internet,36,Yes,kolkata
21466,60,2023-03-23,March,2023,Call Drop,17,Yes,hyderabad
21467,176,2023-12-17,December,2023,Slow Internet,37,Yes,chennai
21468,255,2023-12-22,December,2023,No Signal,60,Yes,delhi
21469,404,2023-05-11,May,2023,No Signal,49,Yes,hyderabad
21470,229,2023-06-05,June,2023,Call Drop,56,Yes,hyderabad
21471,147,2022-07-04,July,2022,No Signal,34,Yes,bangalore
21472,298,2024-05-30,May,2024,Slow Internet,30,Yes,mumbai
21473,333,2024-06-06,June,2024,Call Drop,27,No,bangalore
21474,239,2024-03-18,March,2024,Call Drop,51,Yes,hyderabad
21475,332,2022-11-28,November,2022,Call Drop,9,Yes,mumbai
21476,433,2023-12-14,December,2023,Slow Internet,20,Yes,chennai
21477,399,2023-07-30,July,2023,Call Drop,47,Yes,hyderabad
21478,188,2022-12-16,December,2022,Call Drop,19,Yes,delhi
21479,324,2024-04-17,April,2024,No Signal,68,Yes,delhi
21480,335,2022-11-16,November,2022,No Signal,12,Yes,kolkata
21481,209,2023-06-21,June,2023,Call Drop,5,Yes,bangalore
21482,411,2023-02-16,February,2023,Slow Internet,69,Yes,hyderabad
21483,75,2022-06-05,June,2022,Slow Internet,25,No,mumbai
21484,183,2024-01-03,January,2024,Slow Internet,31,Yes,hyderabad
21485,87,2024-03-14,March,2024,Slow Internet,46,Yes,hyderabad
21486,271,2023-10-13,October,2023,No Signal,34,Yes,kolkata
21487,180,2023-06-17,June,2023,Slow Internet,41,Yes,kolkata
21488,415,2023-05-17,May,2023,Slow Internet,68,No,delhi
21489,245,2023-05-01,May,2023,Call Drop,38,Yes,delhi
21490,346,2022-06-03,June,2022,Slow Internet,46,No,chennai
21491,7,2022-03-09,March,2022,Slow Internet,69,No,bangalore
21492,269,2023-05-07,May,2023,Slow Internet,27,Yes,chennai
21493,438,2022-02-10,February,2022,Slow Internet,43,Yes,hyderabad
21494,13,2023-06-11,June,2023,No Signal,71,Yes,kolkata
21495,500,2024-03-01,March,2024,Call Drop,45,Yes,mumbai
21496,404,2022-06-18,June,2022,No Signal,18,Yes,hyderabad
21497,226,2023-10-08,October,2023,Call Drop,32,No,chennai
21498,266,2023-12-12,December,2023,Call Drop,2,Yes,chennai
21499,242,2024-01-20,January,2024,Call Drop,41,Yes,hyderabad
