usage_id,customer_id,usage_date,usage_month,usage_year,data_used_gb,call_minutes,network_type,usage_category,heavy_usage_flag
11807,194,2022-01-16,January,2022,0.01,255,4G,Normal Usage,Normal User
11808,169,2023-07-25,July,2023,1.4,94,4G,Normal Usage,Normal User
11809,152,2022-08-31,August,2022,0.55,172,4G,Normal Usage,Normal User
11810,35,2022-07-26,July,2022,6.04,56,4G,High Usage,Heavy User
11811,184,2022-09-28,September,2022,0.48,101,4G,Normal Usage,Normal User
11812,286,2024-01-31,January,2024,0.84,168,5G,Normal Usage,Normal User
11813,57,2024-02-18,February,2024,1.82,69,4G,Normal Usage,Normal User
11814,222,2023-12-06,December,2023,0.76,48,4G,Normal Usage,Normal User
11815,303,2024-04-26,April,2024,0.59,4,4G,Normal Usage,Normal User
11816,163,2023-12-31,December,2023,2.29,201,4G,Normal Usage,Normal User
11817,19,2022-04-25,April,2022,0.23,201,4G,Normal Usage,Normal User
11818,370,2023-08-03,August,2023,0.15,178,4G,Normal Usage,Normal User
11819,264,2022-10-26,October,2022,1.16,56,5G,Normal Usage,Normal User
11820,282,2024-04-16,April,2024,3.19,185,4G,Normal Usage,Normal User
11821,113,2023-04-28,April,2023,2.02,91,5G,Normal Usage,Normal User
11822,488,2023-02-01,February,2023,1.37,291,4G,Normal Usage,Normal User
11823,327,2023-01-29,January,2023,2.09,226,4G,Normal Usage,Normal User
11824,30,2022-03-16,March,2022,1.14,111,5G,Normal Usage,Normal User
11825,135,2023-04-27,April,2023,6.88,147,5G,High Usage,Heavy User
11826,67,2022-04-13,April,2022,0.14,268,4G,Normal Usage,Normal User
11827,65,2022-10-24,October,2022,2.8,202,4G,Normal Usage,Normal User
11828,292,2022-06-27,June,2022,5.55,55,4G,Normal Usage,Normal User
11829,25,2022-08-03,August,2022,4.07,184,4G,Normal Usage,Normal User
11830,37,2022-11-11,November,2022,0.51,53,4G,Normal Usage,Normal User
11831,1,2022-02-08,February,2022,0.88,36,5G,Normal Usage,Normal User
11832,399,2022-09-16,September,2022,3.16,210,4G,Normal Usage,Normal User
11833,37,2023-12-17,December,2023,0.22,292,4G,Normal Usage,Normal User
11834,141,2022-01-07,January,2022,4.18,269,4G,Normal Usage,Normal User
11835,232,2022-02-18,February,2022,3.17,219,4G,Normal Usage,Normal User
11836,136,2023-06-22,June,2023,3.27,227,4G,Normal Usage,Normal User
11837,389,2022-06-10,June,2022,0.26,210,4G,Normal Usage,Normal User
11838,188,2024-05-18,May,2024,3.16,297,5G,Normal Usage,Normal User
11839,128,2022-06-25,June,2022,2.85,0,4G,Normal Usage,Normal User
11840,201,2023-08-14,August,2023,4.44,22,5G,Normal Usage,Normal User
11841,127,2022-01-02,January,2022,0.11,283,4G,Normal Usage,Normal User
11842,257,2024-06-13,June,2024,0.06,187,5G,Normal Usage,Normal User
11843,164,2023-03-31,March,2023,1.17,17,5G,Normal Usage,Normal User
11844,35,2023-10-06,October,2023,0.4,48,5G,Normal Usage,Normal User
11845,194,2022-10-03,October,2022,2.04,46,5G,Normal Usage,Normal User
11846,191,2023-05-13,May,2023,6.23,114,4G,High Usage,Heavy User
11847,104,2023-09-21,September,2023,1.24,38,5G,Normal Usage,Normal User
11848,23,2023-11-07,November,2023,4.66,216,5G,Normal Usage,Normal User
11849,265,2024-03-10,March,2024,0.0,209,4G,Normal Usage,Normal User
11850,290,2022-01-28,January,2022,0.46,261,4G,Normal Usage,Normal User
11851,430,2022-11-29,November,2022,0.08,210,4G,Normal Usage,Normal User
11852,462,2022-01-01,January,2022,0.99,52,4G,Normal Usage,Normal User
11853,384,2022-07-07,July,2022,5.97,280,4G,Normal Usage,Normal User
11854,260,2022-02-25,February,2022,0.25,132,4G,Normal Usage,Normal User
11855,414,2023-07-01,July,2023,2.33,263,4G,Normal Usage,Normal User
11856,479,2022-04-22,April,2022,1.5,294,5G,Normal Usage,Normal User
11857,358,2024-03-08,March,2024,6.97,110,4G,High Usage,Heavy User
11858,75,2022-11-06,November,2022,0.33,42,5G,Normal Usage,Normal User
11859,355,2022-02-05,February,2022,0.6,237,4G,Normal Usage,Normal User
11860,72,2023-03-15,March,2023,0.07,246,4G,Normal Usage,Normal User
11861,259,2023-12-30,December,2023,1.42,3,4G,Normal Usage,Normal User
11862,398,2023-08-15,August,2023,0.81,172,4G,Normal Usage,Normal User
11863,188,2024-04-05,April,2024,5.1,192,4G,Normal Usage,Normal User
11864,461,2023-08-18,August,2023,2.32,2,4G,Normal Usage,Normal User
11865,173,2023-07-31,July,2023,2.38,277,4G,Normal Usage,Normal User
11866,480,2022-11-21,November,2022,1.9,55,4G,Normal Usage,Normal User
11867,290,2023-10-02,October,2023,0.24,273,4G,Normal Usage,Normal User
11868,45,2022-11-03,November,2022,1.47,175,4G,Normal Usage,Normal User
11869,61,2023-06-18,June,2023,19.03,115,4G,High Usage,Heavy User
11870,83,2023-12-29,December,2023,4.51,83,4G,Normal Usage,Normal User
11871,123,2023-09-11,September,2023,5.6,158,4G,Normal Usage,Normal User
11872,358,2022-04-19,April,2022,4.33,285,4G,Normal Usage,Normal User
11873,16,2023-01-07,January,2023,0.27,79,4G,Normal Usage,Normal User
11874,66,2022-12-23,December,2022,0.65,65,4G,Normal Usage,Normal User
11875,424,2022-06-30,June,2022,0.01,208,4G,Normal Usage,Normal User
11876,145,2022-12-22,December,2022,0.9,9,4G,Normal Usage,Normal User
11877,375,2023-11-07,November,2023,0.29,198,4G,Normal Usage,Normal User
11878,162,2022-03-09,March,2022,1.6,58,4G,Normal Usage,Normal User
11879,234,2022-10-19,October,2022,2.83,233,4G,Normal Usage,Normal User
11880,380,2023-11-23,November,2023,5.19,243,5G,Normal Usage,Normal User
11881,144,2022-06-30,June,2022,3.46,53,5G,Normal Usage,Normal User
11882,358,2023-04-11,April,2023,6.98,8,4G,High Usage,Heavy User
11883,188,2023-03-10,March,2023,0.14,100,5G,Normal Usage,Normal User
11884,322,2023-04-09,April,2023,0.03,294,4G,Normal Usage,Normal User
11885,450,2023-11-12,November,2023,2.71,202,4G,Normal Usage,Normal User
11886,474,2023-06-18,June,2023,0.85,152,5G,Normal Usage,Normal User
11887,13,2022-03-07,March,2022,0.73,109,5G,Normal Usage,Normal User
11888,184,2022-01-21,January,2022,1.0,265,4G,Normal Usage,Normal User
11889,111,2023-09-04,September,2023,0.79,151,4G,Normal Usage,Normal User
11890,415,2023-01-19,January,2023,1.79,82,4G,Normal Usage,Normal User
11891,290,2024-03-22,March,2024,1.45,133,4G,Normal Usage,Normal User
11892,295,2023-09-07,September,2023,1.8,159,4G,Normal Usage,Normal User
11893,451,2023-07-13,July,2023,2.79,38,4G,Normal Usage,Normal User
11894,392,2022-02-08,February,2022,1.22,175,5G,Normal Usage,Normal User
11895,215,2022-10-12,October,2022,0.72,12,4G,Normal Usage,Normal User
11896,462,2024-04-01,April,2024,0.45,66,5G,Normal Usage,Normal User
11897,120,2023-08-25,August,2023,1.07,247,4G,Normal Usage,Normal User
11898,382,2023-08-20,August,2023,3.39,40,4G,Normal Usage,Normal User
11899,55,2024-02-24,February,2024,3.53,183,4G,Normal Usage,Normal User
11900,27,2022-12-02,December,2022,2.75,34,4G,Normal Usage,Normal User
11901,118,2022-07-07,July,2022,0.67,289,4G,Normal Usage,Normal User
11902,221,2023-11-02,November,2023,2.22,75,4G,Normal Usage,Normal User
11903,231,2022-08-31,August,2022,2.11,69,4G,Normal Usage,Normal User
11904,53,2022-03-14,March,2022,1.66,233,4G,Normal Usage,Normal User
11905,295,2023-04-24,April,2023,2.0,10,4G,Normal Usage,Normal User
11906,321,2023-07-15,July,2023,1.69,282,4G,Normal Usage,Normal User
11907,401,2022-04-11,April,2022,2.08,23,4G,Normal Usage,Normal User
11908,233,2023-05-29,May,2023,3.14,273,4G,Normal Usage,Normal User
11909,158,2024-01-26,January,2024,0.29,26,4G,Normal Usage,Normal User
11910,437,2022-06-25,June,2022,3.46,53,5G,Normal Usage,Normal User
11911,269,2022-08-26,August,2022,0.37,54,4G,Normal Usage,Normal User
11912,21,2022-02-28,February,2022,0.17,232,4G,Normal Usage,Normal User
11913,403,2024-05-14,May,2024,9.33,276,4G,High Usage,Heavy User
11914,53,2022-04-09,April,2022,7.87,119,4G,High Usage,Heavy User
11915,275,2024-05-20,May,2024,0.16,224,4G,Normal Usage,Normal User
11916,313,2023-05-10,May,2023,1.46,57,4G,Normal Usage,Normal User
11917,281,2023-05-29,May,2023,0.52,254,5G,Normal Usage,Normal User
11918,214,2024-01-25,January,2024,1.66,175,4G,Normal Usage,Normal User
11919,31,2022-10-24,October,2022,4.43,53,4G,Normal Usage,Normal User
11920,337,2022-07-30,July,2022,7.52,145,4G,High Usage,Heavy User
11921,183,2022-05-03,May,2022,2.51,258,4G,Normal Usage,Normal User
11922,23,2022-08-17,August,2022,1.09,151,4G,Normal Usage,Normal User
11923,32,2023-08-17,August,2023,2.31,261,5G,Normal Usage,Normal User
11924,446,2023-10-18,October,2023,0.93,18,5G,Normal Usage,Normal User
11925,74,2023-01-23,January,2023,6.01,170,5G,High Usage,Heavy User
11926,10,2022-05-20,May,2022,5.11,196,4G,Normal Usage,Normal User
11927,484,2023-06-25,June,2023,2.04,72,5G,Normal Usage,Normal User
11928,456,2023-01-26,January,2023,0.98,84,4G,Normal Usage,Normal User
11929,54,2022-09-27,September,2022,0.87,283,5G,Normal Usage,Normal User
11930,52,2024-01-29,January,2024,0.08,131,5G,Normal Usage,Normal User
11931,148,2022-01-12,January,2022,4.23,119,4G,Normal Usage,Normal User
11932,160,2024-05-16,May,2024,1.5,215,4G,Normal Usage,Normal User
11933,370,2023-01-24,January,2023,0.98,135,4G,Normal Usage,Normal User
11934,14,2022-12-03,December,2022,1.59,115,5G,Normal Usage,Normal User
11935,178,2023-05-21,May,2023,4.27,60,4G,Normal Usage,Normal User
11936,412,2022-04-16,April,2022,0.33,16,5G,Normal Usage,Normal User
11937,366,2022-02-01,February,2022,4.87,33,4G,Normal Usage,Normal User
11938,500,2022-03-15,March,2022,5.69,19,4G,Normal Usage,Normal User
11939,53,2022-06-20,June,2022,7.33,207,4G,High Usage,Heavy User
11940,408,2024-04-28,April,2024,1.27,161,5G,Normal Usage,Normal User
11941,335,2022-03-10,March,2022,0.61,298,4G,Normal Usage,Normal User
11942,22,2024-03-23,March,2024,1.17,9,4G,Normal Usage,Normal User
11943,30,2022-12-28,December,2022,1.01,93,4G,Normal Usage,Normal User
11944,191,2023-10-11,October,2023,0.48,106,4G,Normal Usage,Normal User
11945,260,2023-03-09,March,2023,2.34,104,4G,Normal Usage,Normal User
11946,205,2022-04-10,April,2022,1.62,70,4G,Normal Usage,Normal User
11947,59,2023-10-20,October,2023,5.02,83,5G,Normal Usage,Normal User
11948,471,2022-01-09,January,2022,0.08,208,5G,Normal Usage,Normal User
11949,264,2023-07-28,July,2023,2.58,258,4G,Normal Usage,Normal User
11950,466,2023-11-28,November,2023,3.6,238,5G,Normal Usage,Normal User
11951,12,2022-01-29,January,2022,3.56,231,5G,Normal Usage,Normal User
11952,119,2024-06-11,June,2024,5.43,281,4G,Normal Usage,Normal User
11953,415,2022-04-24,April,2022,3.26,205,4G,Normal Usage,Normal User
11954,462,2023-04-07,April,2023,6.57,263,4G,High Usage,Heavy User
11955,290,2022-05-23,May,2022,1.01,184,4G,Normal Usage,Normal User
11956,338,2023-01-25,January,2023,1.75,113,4G,Normal Usage,Normal User
11957,248,2023-09-24,September,2023,0.04,78,5G,Normal Usage,Normal User
11958,354,2023-11-13,November,2023,0.02,49,5G,Normal Usage,Normal User
11959,127,2022-06-06,June,2022,0.69,94,4G,Normal Usage,Normal User
11960,75,2022-12-01,December,2022,0.27,257,4G,Normal Usage,Normal User
11961,361,2024-05-10,May,2024,0.75,61,4G,Normal Usage,Normal User
11962,204,2022-09-17,September,2022,0.49,141,5G,Normal Usage,Normal User
11963,49,2022-03-23,March,2022,0.07,221,4G,Normal Usage,Normal User
11964,79,2024-01-24,January,2024,6.0,110,4G,Normal Usage,Normal User
11965,441,2023-03-17,March,2023,0.02,103,4G,Normal Usage,Normal User
11966,479,2022-06-21,June,2022,3.33,14,4G,Normal Usage,Normal User
11967,241,2022-08-19,August,2022,0.41,269,4G,Normal Usage,Normal User
11968,349,2023-12-21,December,2023,6.08,158,5G,High Usage,Heavy User
11969,154,2022-03-16,March,2022,5.58,156,4G,Normal Usage,Normal User
11970,274,2022-09-27,September,2022,2.65,26,5G,Normal Usage,Normal User
11971,96,2024-06-17,June,2024,2.79,84,4G,Normal Usage,Normal User
11972,214,2023-09-18,September,2023,0.01,8,4G,Normal Usage,Normal User
11973,294,2022-03-03,March,2022,10.48,275,4G,High Usage,Heavy User
11974,209,2024-05-23,May,2024,5.26,226,5G,Normal Usage,Normal User
11975,343,2022-11-16,November,2022,5.64,185,5G,Normal Usage,Normal User
11976,88,2022-04-12,April,2022,2.69,78,4G,Normal Usage,Normal User
11977,306,2023-03-05,March,2023,1.06,215,5G,Normal Usage,Normal User
11978,264,2024-05-23,May,2024,5.6,56,4G,Normal Usage,Normal User
11979,425,2023-12-23,December,2023,0.86,143,4G,Normal Usage,Normal User
11980,390,2022-09-12,September,2022,2.07,66,4G,Normal Usage,Normal User
11981,325,2023-06-16,June,2023,0.26,274,5G,Normal Usage,Normal User
11982,428,2023-07-24,July,2023,6.38,104,4G,High Usage,Heavy User
11983,377,2022-04-22,April,2022,0.38,187,4G,Normal Usage,Normal User
11984,320,2022-11-09,November,2022,0.64,163,4G,Normal Usage,Normal User
11985,157,2023-04-06,April,2023,2.04,266,4G,Normal Usage,Normal User
11986,156,2023-12-09,December,2023,3.61,50,4G,Normal Usage,Normal User
11987,139,2024-06-05,June,2024,2.41,125,4G,Normal Usage,Normal User
11988,121,2023-04-07,April,2023,0.66,79,4G,Normal Usage,Normal User
11989,65,2024-05-14,May,2024,0.0,182,5G,Normal Usage,Normal User
11990,107,2022-04-02,April,2022,3.54,16,4G,Normal Usage,Normal User
11991,147,2022-02-21,February,2022,10.53,169,4G,High Usage,Heavy User
11992,137,2024-03-15,March,2024,4.15,279,4G,Normal Usage,Normal User
11993,411,2023-06-04,June,2023,1.54,213,4G,Normal Usage,Normal User
11994,162,2024-03-22,March,2024,5.85,197,5G,Normal Usage,Normal User
11995,428,2022-04-08,April,2022,1.32,6,4G,Normal Usage,Normal User
11996,452,2022-08-24,August,2022,1.86,10,5G,Normal Usage,Normal User
11997,100,2023-01-09,January,2023,1.62,11,5G,Normal Usage,Normal User
11998,338,2023-08-04,August,2023,1.48,109,5G,Normal Usage,Normal User
11999,399,2023-07-11,July,2023,3.73,132,4G,Normal Usage,Normal User
12000,307,2023-10-11,October,2023,1.87,127,4G,Normal Usage,Normal User
12001,141,2022-08-22,August,2022,0.95,147,4G,Normal Usage,Normal User
12002,83,2022-02-01,February,2022,0.75,53,5G,Normal Usage,Normal User
12003,177,2022-10-16,October,2022,0.1,78,4G,Normal Usage,Normal User
12004,198,2023-09-30,September,2023,2.19,96,4G,Normal Usage,Normal User
12005,112,2023-08-02,August,2023,0.65,248,4G,Normal Usage,Normal User
12006,56,2023-06-26,June,2023,0.4,126,4G,Normal Usage,Normal User
12007,460,2022-04-24,April,2022,2.65,29,5G,Normal Usage,Normal User
12008,179,2022-07-23,July,2022,2.86,23,4G,Normal Usage,Normal User
12009,421,2022-01-29,January,2022,3.49,200,4G,Normal Usage,Normal User
12010,401,2023-10-05,October,2023,1.75,130,4G,Normal Usage,Normal User
12011,186,2023-04-19,April,2023,5.61,121,4G,Normal Usage,Normal User
12012,471,2023-11-28,November,2023,6.89,149,5G,High Usage,Heavy User
12013,218,2022-09-10,September,2022,4.12,13,5G,Normal Usage,Normal User
12014,413,2024-03-08,March,2024,2.52,28,4G,Normal Usage,Normal User
12015,417,2023-01-21,January,2023,0.91,49,4G,Normal Usage,Normal User
12016,316,2022-03-03,March,2022,10.18,239,4G,High Usage,Heavy User
12017,475,2023-05-30,May,2023,0.8,282,5G,Normal Usage,Normal User
12018,217,2023-03-06,March,2023,0.57,155,5G,Normal Usage,Normal User
12019,120,2023-08-03,August,2023,1.46,136,5G,Normal Usage,Normal User
12020,439,2023-06-21,June,2023,0.15,153,4G,Normal Usage,Normal User
12021,394,2023-11-22,November,2023,9.6,80,5G,High Usage,Heavy User
12022,175,2022-05-21,May,2022,2.22,86,5G,Normal Usage,Normal User
12023,23,2024-01-13,January,2024,2.04,263,4G,Normal Usage,Normal User
12024,213,2022-10-27,October,2022,2.67,257,4G,Normal Usage,Normal User
12025,405,2023-11-06,November,2023,1.72,184,5G,Normal Usage,Normal User
12026,235,2022-11-07,November,2022,0.08,179,4G,Normal Usage,Normal User
12027,13,2023-04-16,April,2023,2.37,185,4G,Normal Usage,Normal User
12028,101,2023-01-28,January,2023,3.15,122,4G,Normal Usage,Normal User
12029,417,2023-10-04,October,2023,1.35,95,4G,Normal Usage,Normal User
12030,24,2023-03-21,March,2023,3.54,92,4G,Normal Usage,Normal User
12031,364,2024-01-28,January,2024,0.64,2,4G,Normal Usage,Normal User
12032,11,2024-03-19,March,2024,0.63,1,5G,Normal Usage,Normal User
12033,273,2022-06-21,June,2022,0.44,147,5G,Normal Usage,Normal User
12034,452,2023-07-30,July,2023,1.16,284,5G,Normal Usage,Normal User
12035,431,2022-01-31,January,2022,4.69,144,4G,Normal Usage,Normal User
12036,281,2022-02-16,February,2022,4.4,261,4G,Normal Usage,Normal User
12037,94,2022-05-10,May,2022,1.21,61,4G,Normal Usage,Normal User
12038,201,2022-12-18,December,2022,2.22,225,4G,Normal Usage,Normal User
12039,21,2024-04-24,April,2024,3.19,30,4G,Normal Usage,Normal User
12040,340,2023-09-14,September,2023,0.69,189,5G,Normal Usage,Normal User
12041,467,2023-08-04,August,2023,0.46,267,4G,Normal Usage,Normal User
12042,211,2022-02-27,February,2022,8.95,11,4G,High Usage,Heavy User
12043,140,2022-04-16,April,2022,2.4,190,4G,Normal Usage,Normal User
12044,293,2024-03-22,March,2024,9.96,24,4G,High Usage,Heavy User
12045,298,2022-11-26,November,2022,1.03,90,5G,Normal Usage,Normal User
12046,401,2024-02-07,February,2024,3.04,87,5G,Normal Usage,Normal User
12047,101,2024-04-03,April,2024,0.63,273,4G,Normal Usage,Normal User
12048,304,2023-11-14,November,2023,0.76,110,4G,Normal Usage,Normal User
12049,359,2023-01-18,January,2023,1.79,79,4G,Normal Usage,Normal User
12050,28,2022-06-11,June,2022,0.96,139,5G,Normal Usage,Normal User
12051,41,2022-10-13,October,2022,0.46,213,4G,Normal Usage,Normal User
12052,355,2022-03-12,March,2022,0.76,17,4G,Normal Usage,Normal User
12053,303,2024-02-06,February,2024,0.09,53,4G,Normal Usage,Normal User
12054,496,2023-03-30,March,2023,3.05,96,4G,Normal Usage,Normal User
12055,146,2024-06-04,June,2024,1.69,282,4G,Normal Usage,Normal User
12056,256,2023-07-21,July,2023,0.25,233,4G,Normal Usage,Normal User
12057,462,2024-04-14,April,2024,0.47,239,4G,Normal Usage,Normal User
12058,227,2023-02-01,February,2023,0.27,53,4G,Normal Usage,Normal User
12059,236,2023-05-30,May,2023,2.37,86,5G,Normal Usage,Normal User
12060,361,2022-01-26,January,2022,0.25,260,4G,Normal Usage,Normal User
12061,380,2022-11-09,November,2022,3.51,235,4G,Normal Usage,Normal User
12062,455,2022-05-06,May,2022,0.05,122,5G,Normal Usage,Normal User
12063,489,2023-02-12,February,2023,0.72,53,5G,Normal Usage,Normal User
12064,13,2023-07-19,July,2023,5.53,215,4G,Normal Usage,Normal User
12065,210,2022-07-17,July,2022,3.17,196,4G,Normal Usage,Normal User
12066,229,2024-03-21,March,2024,0.19,38,4G,Normal Usage,Normal User
12067,397,2022-07-07,July,2022,4.3,227,5G,Normal Usage,Normal User
12068,100,2023-11-29,November,2023,1.7,236,5G,Normal Usage,Normal User
12069,31,2024-03-27,March,2024,4.69,131,4G,Normal Usage,Normal User
12070,386,2024-03-20,March,2024,2.3,167,4G,Normal Usage,Normal User
12071,16,2023-12-17,December,2023,2.86,36,4G,Normal Usage,Normal User
12072,137,2023-04-29,April,2023,12.59,66,4G,High Usage,Heavy User
12073,329,2023-03-26,March,2023,0.66,110,4G,Normal Usage,Normal User
12074,166,2023-06-07,June,2023,2.45,218,4G,Normal Usage,Normal User
12075,459,2024-05-20,May,2024,1.54,208,4G,Normal Usage,Normal User
12076,310,2022-12-20,December,2022,0.1,86,4G,Normal Usage,Normal User
12077,440,2023-10-20,October,2023,0.04,178,4G,Normal Usage,Normal User
12078,470,2023-08-20,August,2023,0.32,12,4G,Normal Usage,Normal User
12079,481,2022-04-10,April,2022,2.62,299,4G,Normal Usage,Normal User
12080,100,2023-09-08,September,2023,2.09,124,4G,Normal Usage,Normal User
12081,109,2023-07-12,July,2023,2.02,232,5G,Normal Usage,Normal User
12082,343,2023-07-10,July,2023,0.08,250,4G,Normal Usage,Normal User
