usage_id,customer_id,usage_date,usage_month,usage_year,data_used_gb,call_minutes,network_type,usage_category
11630,369,2022-07-08,July,2022,1.21,283,5G,Normal Usage
11631,285,2023-02-19,February,2023,4.51,192,4G,Normal Usage
11632,77,2022-01-10,January,2022,8.54,103,5G,High Usage
11633,59,2022-04-24,April,2022,1.44,246,5G,Normal Usage
11634,431,2022-03-17,March,2022,1.25,299,4G,Normal Usage
11635,126,2023-11-07,November,2023,4.69,22,4G,Normal Usage
11636,500,2023-05-17,May,2023,1.39,12,4G,Normal Usage
11637,401,2022-03-26,March,2022,2.01,143,4G,Normal Usage
11638,109,2022-02-18,February,2022,0.66,217,5G,Normal Usage
11639,224,2023-05-10,May,2023,3.40,182,4G,Normal Usage
11640,496,2024-04-17,April,2024,1.90,241,4G,Normal Usage
11641,278,2023-11-20,November,2023,4.14,192,5G,Normal Usage
11642,68,2023-01-22,January,2023,3.79,271,4G,Normal Usage
11643,69,2023-01-24,January,2023,0.61,164,5G,Normal Usage
11644,165,2022-08-06,August,2022,3.14,179,5G,Normal Usage
11645,489,2023-12-02,December,2023,4.02,116,5G,Normal Usage
11646,305,2022-12-12,December,2022,1.06,265,5G,Normal Usage
11647,397,2022-08-18,August,2022,0.47,37,4G,Normal Usage
11648,162,2022-09-12,September,2022,0.01,43,4G,Normal Usage
11649,365,2022-08-24,August,2022,1.50,73,4G,Normal Usage
11650,342,2022-01-26,January,2022,1.09,225,4G,Normal Usage
11651,309,2023-08-07,August,2023,2.02,12,4G,Normal Usage
11652,379,2022-09-18,September,2022,0.52,11,4G,Normal Usage
11653,343,2024-02-05,February,2024,4.91,49,5G,Normal Usage
11654,435,2022-09-28,September,2022,0.75,248,5G,Normal Usage
11655,387,2022-05-03,May,2022,0.64,118,4G,Normal Usage
11656,42,2023-10-18,October,2023,1.64,56,4G,Normal Usage
11657,354,2022-09-14,September,2022,1.73,181,4G,Normal Usage
11658,416,2023-10-18,October,2023,0.61,263,5G,Normal Usage
11659,109,2023-02-25,February,2023,0.79,105,4G,Normal Usage
11660,51,2022-09-16,September,2022,0.46,190,4G,Normal Usage
11661,250,2022-02-16,February,2022,3.17,136,4G,Normal Usage
11662,497,2024-05-12,May,2024,3.68,187,4G,Normal Usage
11663,341,2023-06-09,June,2023,1.55,119,5G,Normal Usage
11664,430,2024-06-06,June,2024,3.13,241,4G,Normal Usage
11665,383,2022-07-27,July,2022,3.33,71,4G,Normal Usage
11666,492,2022-11-07,November,2022,0.37,242,5G,Normal Usage
11667,21,2024-01-17,January,2024,8.47,130,5G,High Usage
11668,300,2022-05-29,May,2022,4.30,268,5G,Normal Usage
11669,139,2024-04-13,April,2024,0.57,51,4G,Normal Usage
11670,359,2023-03-14,March,2023,0.51,61,4G,Normal Usage
11671,324,2022-06-04,June,2022,0.34,118,4G,Normal Usage
11672,499,2023-11-09,November,2023,0.37,263,4G,Normal Usage
11673,385,2022-03-31,March,2022,3.45,238,4G,Normal Usage
11674,92,2023-11-29,November,2023,1.59,254,4G,Normal Usage
11675,447,2024-04-09,April,2024,3.82,172,4G,Normal Usage
11676,280,2022-12-24,December,2022,3.43,236,5G,Normal Usage
11677,125,2022-06-23,June,2022,2.32,94,4G,Normal Usage
11678,483,2022-08-05,August,2022,2.90,56,5G,Normal Usage
11679,397,2023-04-01,April,2023,0.05,66,4G,Normal Usage
11680,111,2024-02-15,February,2024,0.93,45,4G,Normal Usage
11681,354,2023-09-01,September,2023,2.54,93,4G,Normal Usage
11682,139,2023-09-21,September,2023,0.02,137,5G,Normal Usage
11683,484,2022-07-18,July,2022,0.08,92,4G,Normal Usage
11684,435,2024-04-11,April,2024,4.77,231,5G,Normal Usage
11685,273,2023-05-01,May,2023,2.88,48,4G,Normal Usage
11686,99,2023-06-17,June,2023,0.77,22,5G,Normal Usage
11687,252,2022-07-19,July,2022,2.91,61,4G,Normal Usage
11688,338,2023-01-06,January,2023,3.93,266,5G,Normal Usage
11689,104,2024-05-02,May,2024,0.92,117,4G,Normal Usage
11690,214,2023-03-24,March,2023,0.09,87,5G,Normal Usage
11691,249,2022-09-05,September,2022,6.75,88,4G,High Usage
11692,152,2024-02-27,February,2024,1.06,54,4G,Normal Usage
11693,250,2022-09-21,September,2022,0.28,152,5G,Normal Usage
11694,275,2022-02-27,February,2022,1.69,238,4G,Normal Usage
11695,165,2022-10-29,October,2022,3.66,264,4G,Normal Usage
11696,487,2022-01-31,January,2022,0.63,267,5G,Normal Usage
11697,341,2023-05-13,May,2023,0.79,112,4G,Normal Usage
11698,8,2022-09-06,September,2022,0.70,165,4G,Normal Usage
11699,284,2023-08-28,August,2023,11.97,155,4G,High Usage
11700,5,2024-02-16,February,2024,0.55,7,5G,Normal Usage
11701,145,2022-09-28,September,2022,2.14,201,4G,Normal Usage
11702,101,2023-08-29,August,2023,6.48,216,4G,High Usage
11703,164,2023-10-28,October,2023,0.40,291,5G,Normal Usage
11704,374,2023-01-29,January,2023,8.84,49,5G,High Usage
11705,147,2024-03-07,March,2024,7.37,106,5G,High Usage
11706,64,2023-05-17,May,2023,5.40,8,5G,Normal Usage
11707,91,2023-08-15,August,2023,0.60,232,4G,Normal Usage
11708,117,2024-03-14,March,2024,2.51,187,4G,Normal Usage
11709,354,2022-03-25,March,2022,3.58,109,4G,Normal Usage
11710,267,2022-12-31,December,2022,10.68,144,5G,High Usage
11711,310,2024-06-04,June,2024,0.50,227,5G,Normal Usage
11712,173,2023-07-03,July,2023,3.63,113,5G,Normal Usage
11713,47,2022-12-08,December,2022,1.03,62,4G,Normal Usage
11714,140,2024-04-18,April,2024,0.48,274,4G,Normal Usage
11715,246,2023-02-11,February,2023,1.37,123,4G,Normal Usage
11716,149,2023-03-01,March,2023,3.95,85,4G,Normal Usage
11717,246,2024-01-14,January,2024,1.56,69,5G,Normal Usage
11718,395,2022-04-03,April,2022,1.93,46,4G,Normal Usage
11719,487,2024-04-27,April,2024,13.33,198,4G,High Usage
11720,476,2023-09-06,September,2023,1.27,200,5G,Normal Usage
11721,5,2023-02-16,February,2023,2.39,275,4G,Normal Usage
11722,465,2023-03-08,March,2023,1.14,36,4G,Normal Usage
11723,184,2023-11-09,November,2023,1.25,202,4G,Normal Usage
11724,20,2022-06-08,June,2022,2.97,129,5G,Normal Usage
11725,425,2022-01-14,January,2022,6.95,291,5G,High Usage
11726,46,2023-01-08,January,2023,1.95,63,4G,Normal Usage
11727,12,2022-08-13,August,2022,3.66,262,4G,Normal Usage
11728,70,2023-05-20,May,2023,0.23,119,4G,Normal Usage
11729,17,2022-03-14,March,2022,0.59,277,4G,Normal Usage
11730,371,2022-09-06,September,2022,1.74,201,4G,Normal Usage
11731,147,2023-05-26,May,2023,0.05,45,4G,Normal Usage
11732,154,2023-08-26,August,2023,0.73,167,4G,Normal Usage
11733,304,2022-08-04,August,2022,1.82,109,5G,Normal Usage
11734,108,2023-08-25,August,2023,0.04,45,4G,Normal Usage
11735,236,2023-06-25,June,2023,0.77,211,4G,Normal Usage
11736,308,2024-03-27,March,2024,1.80,27,4G,Normal Usage
11737,352,2022-08-08,August,2022,2.13,86,4G,Normal Usage
11738,70,2024-04-19,April,2024,6.50,290,4G,High Usage
11739,183,2023-12-28,December,2023,2.59,156,4G,Normal Usage
11740,250,2022-08-09,August,2022,1.34,264,5G,Normal Usage
11741,228,2023-01-24,January,2023,6.66,264,5G,High Usage
11742,102,2023-07-08,July,2023,3.84,21,5G,Normal Usage
11743,75,2023-10-09,October,2023,0.56,255,4G,Normal Usage
11744,417,2022-02-11,February,2022,0.35,190,5G,Normal Usage
11745,446,2023-11-07,November,2023,2.82,231,4G,Normal Usage
11746,216,2024-05-22,May,2024,2.05,185,5G,Normal Usage
11747,407,2022-10-10,October,2022,3.90,182,4G,Normal Usage
11748,399,2022-02-27,February,2022,3.36,201,4G,Normal Usage
11749,411,2024-03-24,March,2024,2.45,64,4G,Normal Usage
11750,203,2024-04-13,April,2024,10.74,42,5G,High Usage
11751,192,2023-06-21,June,2023,1.91,220,5G,Normal Usage
11752,249,2022-03-14,March,2022,0.30,16,5G,Normal Usage
11753,499,2024-06-03,June,2024,4.40,284,4G,Normal Usage
11754,242,2022-05-09,May,2022,0.73,182,4G,Normal Usage
11755,465,2023-08-22,August,2023,3.75,43,5G,Normal Usage
11756,179,2024-04-21,April,2024,7.87,187,4G,High Usage
11757,437,2023-03-02,March,2023,2.98,262,5G,Normal Usage
11758,462,2023-10-27,October,2023,2.27,173,4G,Normal Usage
11759,219,2023-11-25,November,2023,1.54,53,4G,Normal Usage
11760,82,2022-05-05,May,2022,1.13,219,5G,Normal Usage
11761,92,2022-03-08,March,2022,1.09,45,4G,Normal Usage
11762,435,2022-01-06,January,2022,2.53,259,5G,Normal Usage
11763,175,2023-09-29,September,2023,3.48,194,4G,Normal Usage
11764,239,2022-11-10,November,2022,2.84,60,5G,Normal Usage
11765,260,2022-11-22,November,2022,0.55,165,4G,Normal Usage
11766,391,2023-07-19,July,2023,1.70,159,5G,Normal Usage
11767,365,2023-08-01,August,2023,3.92,150,4G,Normal Usage
11768,163,2024-04-05,April,2024,1.61,110,4G,Normal Usage
11769,48,2023-05-21,May,2023,1.92,36,4G,Normal Usage
11770,329,2022-03-23,March,2022,3.69,2,5G,Normal Usage
11771,328,2023-08-22,August,2023,2.71,12,4G,Normal Usage
11772,116,2022-01-02,January,2022,1.32,161,4G,Normal Usage
11773,429,2022-07-23,July,2022,5.64,263,5G,Normal Usage
11774,337,2023-10-24,October,2023,0.44,82,4G,Normal Usage
11775,337,2024-03-15,March,2024,13.52,264,4G,High Usage
11776,369,2023-02-08,February,2023,0.32,218,4G,Normal Usage
11777,225,2022-04-13,April,2022,0.04,145,5G,Normal Usage
11778,352,2023-06-20,June,2023,5.52,297,4G,Normal Usage
11779,328,2023-01-03,January,2023,0.70,296,4G,Normal Usage
11780,147,2022-07-31,July,2022,3.27,160,5G,Normal Usage
11781,63,2023-07-31,July,2023,4.17,228,5G,Normal Usage
11782,294,2022-07-28,July,2022,4.90,233,4G,Normal Usage
11783,323,2024-02-02,February,2024,11.95,88,5G,High Usage
11784,443,2024-06-15,June,2024,0.87,214,5G,Normal Usage
11785,325,2022-04-27,April,2022,3.10,96,4G,Normal Usage
11786,13,2023-09-20,September,2023,0.31,212,5G,Normal Usage
11787,431,2024-01-19,January,2024,1.31,99,4G,Normal Usage
11788,494,2023-04-23,April,2023,4.71,144,4G,Normal Usage
11789,189,2022-04-15,April,2022,1.15,9,4G,Normal Usage
11790,287,2023-05-10,May,2023,2.24,43,4G,Normal Usage
11791,208,2024-02-10,February,2024,1.75,250,4G,Normal Usage
11792,114,2022-02-15,February,2022,2.60,226,5G,Normal Usage
11793,480,2024-04-02,April,2024,9.02,248,4G,High Usage
11794,22,2022-11-27,November,2022,0.14,168,4G,Normal Usage
11795,349,2022-08-04,August,2022,2.13,129,4G,Normal Usage
11796,214,2023-05-07,May,2023,4.97,18,5G,Normal Usage
11797,171,2024-03-23,March,2024,1.64,234,4G,Normal Usage
11798,323,2024-04-24,April,2024,0.20,0,4G,Normal Usage
11799,54,2023-03-25,March,2023,2.06,129,4G,Normal Usage
11800,394,2023-06-20,June,2023,1.01,26,5G,Normal Usage
11801,298,2023-05-26,May,2023,0.42,1,4G,Normal Usage
11802,320,2023-04-03,April,2023,4.73,249,5G,Normal Usage
11803,126,2023-07-01,July,2023,1.84,221,4G,Normal Usage
11804,277,2023-06-20,June,2023,6.77,137,4G,High Usage
11805,464,2023-06-24,June,2023,4.10,274,4G,Normal Usage
11806,204,2023-04-29,April,2023,2.95,140,5G,Normal Usage
11807,194,2022-01-16,January,2022,0.01,255,4G,Normal Usage
11808,169,2023-07-25,July,2023,1.40,94,4G,Normal Usage
11809,152,2022-08-31,August,2022,0.55,172,4G,Normal Usage
11810,35,2022-07-26,July,2022,6.04,56,4G,High Usage
11811,184,2022-09-28,September,2022,0.48,101,4G,Normal Usage
11812,286,2024-01-31,January,2024,0.84,168,5G,Normal Usage
11813,57,2024-02-18,February,2024,1.82,69,4G,Normal Usage
11814,222,2023-12-06,December,2023,0.76,48,4G,Normal Usage
11815,303,2024-04-26,April,2024,0.59,4,4G,Normal Usage
11816,163,2023-12-31,December,2023,2.29,201,4G,Normal Usage
11817,19,2022-04-25,April,2022,0.23,201,4G,Normal Usage
11818,370,2023-08-03,August,2023,0.15,178,4G,Normal Usage
11819,264,2022-10-26,October,2022,1.16,56,5G,Normal Usage
11820,282,2024-04-16,April,2024,3.19,185,4G,Normal Usage
11821,113,2023-04-28,April,2023,2.02,91,5G,Normal Usage
11822,488,2023-02-01,February,2023,1.37,291,4G,Normal Usage
11823,327,2023-01-29,January,2023,2.09,226,4G,Normal Usage
11824,30,2022-03-16,March,2022,1.14,111,5G,Normal Usage
11825,135,2023-04-27,April,2023,6.88,147,5G,High Usage
11826,67,2022-04-13,April,2022,0.14,268,4G,Normal Usage
11827,65,2022-10-24,October,2022,2.80,202,4G,Normal Usage
11828,292,2022-06-27,June,2022,5.55,55,4G,Normal Usage
11829,25,2022-08-03,August,2022,4.07,184,4G,Normal Usage
11830,37,2022-11-11,November,2022,0.51,53,4G,Normal Usage
11831,1,2022-02-08,February,2022,0.88,36,5G,Normal Usage
11832,399,2022-09-16,September,2022,3.16,210,4G,Normal Usage
11833,37,2023-12-17,December,2023,0.22,292,4G,Normal Usage
11834,141,2022-01-07,January,2022,4.18,269,4G,Normal Usage
11835,232,2022-02-18,February,2022,3.17,219,4G,Normal Usage
11836,136,2023-06-22,June,2023,3.27,227,4G,Normal Usage
11837,389,2022-06-10,June,2022,0.26,210,4G,Normal Usage
11838,188,2024-05-18,May,2024,3.16,297,5G,Normal Usage
11839,128,2022-06-25,June,2022,2.85,0,4G,Normal Usage
11840,201,2023-08-14,August,2023,4.44,22,5G,Normal Usage
11841,127,2022-01-02,January,2022,0.11,283,4G,Normal Usage
11842,257,2024-06-13,June,2024,0.06,187,5G,Normal Usage
11843,164,2023-03-31,March,2023,1.17,17,5G,Normal Usage
11844,35,2023-10-06,October,2023,0.40,48,5G,Normal Usage
11845,194,2022-10-03,October,2022,2.04,46,5G,Normal Usage
11846,191,2023-05-13,May,2023,6.23,114,4G,High Usage
11847,104,2023-09-21,September,2023,1.24,38,5G,Normal Usage
11848,23,2023-11-07,November,2023,4.66,216,5G,Normal Usage
11849,265,2024-03-10,March,2024,0.00,209,4G,Normal Usage
11850,290,2022-01-28,January,2022,0.46,261,4G,Normal Usage
11851,430,2022-11-29,November,2022,0.08,210,4G,Normal Usage
11852,462,2022-01-01,January,2022,0.99,52,4G,Normal Usage
11853,384,2022-07-07,July,2022,5.97,280,4G,Normal Usage
11854,260,2022-02-25,February,2022,0.25,132,4G,Normal Usage
11855,414,2023-07-01,July,2023,2.33,263,4G,Normal Usage
11856,479,2022-04-22,April,2022,1.50,294,5G,Normal Usage
11857,358,2024-03-08,March,2024,6.97,110,4G,High Usage
11858,75,2022-11-06,November,2022,0.33,42,5G,Normal Usage
11859,355,2022-02-05,February,2022,0.60,237,4G,Normal Usage
11860,72,2023-03-15,March,2023,0.07,246,4G,Normal Usage
11861,259,2023-12-30,December,2023,1.42,3,4G,Normal Usage
11862,398,2023-08-15,August,2023,0.81,172,4G,Normal Usage
11863,188,2024-04-05,April,2024,5.10,192,4G,Normal Usage
11864,461,2023-08-18,August,2023,2.32,2,4G,Normal Usage
11865,173,2023-07-31,July,2023,2.38,277,4G,Normal Usage
11866,480,2022-11-21,November,2022,1.90,55,4G,Normal Usage
11867,290,2023-10-02,October,2023,0.24,273,4G,Normal Usage
11868,45,2022-11-03,November,2022,1.47,175,4G,Normal Usage
11869,61,2023-06-18,June,2023,19.03,115,4G,High Usage
11870,83,2023-12-29,December,2023,4.51,83,4G,Normal Usage
11871,123,2023-09-11,September,2023,5.60,158,4G,Normal Usage
11872,358,2022-04-19,April,2022,4.33,285,4G,Normal Usage
11873,16,2023-01-07,January,2023,0.27,79,4G,Normal Usage
11874,66,2022-12-23,December,2022,0.65,65,4G,Normal Usage
11875,424,2022-06-30,June,2022,0.01,208,4G,Normal Usage
11876,145,2022-12-22,December,2022,0.90,9,4G,Normal Usage
11877,375,2023-11-07,November,2023,0.29,198,4G,Normal Usage
11878,162,2022-03-09,March,2022,1.60,58,4G,Normal Usage
11879,234,2022-10-19,October,2022,2.83,233,4G,Normal Usage
11880,380,2023-11-23,November,2023,5.19,243,5G,Normal Usage
11881,144,2022-06-30,June,2022,3.46,53,5G,Normal Usage
11882,358,2023-04-11,April,2023,6.98,8,4G,High Usage
11883,188,2023-03-10,March,2023,0.14,100,5G,Normal Usage
11884,322,2023-04-09,April,2023,0.03,294,4G,Normal Usage
11885,450,2023-11-12,November,2023,2.71,202,4G,Normal Usage
11886,474,2023-06-18,June,2023,0.85,152,5G,Normal Usage
11887,13,2022-03-07,March,2022,0.73,109,5G,Normal Usage
11888,184,2022-01-21,January,2022,1.00,265,4G,Normal Usage
11889,111,2023-09-04,September,2023,0.79,151,4G,Normal Usage
11890,415,2023-01-19,January,2023,1.79,82,4G,Normal Usage
11891,290,2024-03-22,March,2024,1.45,133,4G,Normal Usage
11892,295,2023-09-07,September,2023,1.80,159,4G,Normal Usage
11893,451,2023-07-13,July,2023,2.79,38,4G,Normal Usage
11894,392,2022-02-08,February,2022,1.22,175,5G,Normal Usage
11895,215,2022-10-12,October,2022,0.72,12,4G,Normal Usage
11896,462,2024-04-01,April,2024,0.45,66,5G,Normal Usage
11897,120,2023-08-25,August,2023,1.07,247,4G,Normal Usage
11898,382,2023-08-20,August,2023,3.39,40,4G,Normal Usage
11899,55,2024-02-24,February,2024,3.53,183,4G,Normal Usage
11900,27,2022-12-02,December,2022,2.75,34,4G,Normal Usage
11901,118,2022-07-07,July,2022,0.67,289,4G,Normal Usage
11902,221,2023-11-02,November,2023,2.22,75,4G,Normal Usage
11903,231,2022-08-31,August,2022,2.11,69,4G,Normal Usage
11904,53,2022-03-14,March,2022,1.66,233,4G,Normal Usage
11905,295,2023-04-24,April,2023,2.00,10,4G,Normal Usage
11906,321,2023-07-15,July,2023,1.69,282,4G,Normal Usage
11907,401,2022-04-11,April,2022,2.08,23,4G,Normal Usage
11908,233,2023-05-29,May,2023,3.14,273,4G,Normal Usage
11909,158,2024-01-26,January,2024,0.29,26,4G,Normal Usage
11910,437,2022-06-25,June,2022,3.46,53,5G,Normal Usage
11911,269,2022-08-26,August,2022,0.37,54,4G,Normal Usage
11912,21,2022-02-28,February,2022,0.17,232,4G,Normal Usage
11913,403,2024-05-14,May,2024,9.33,276,4G,High Usage
11914,53,2022-04-09,April,2022,7.87,119,4G,High Usage
11915,275,2024-05-20,May,2024,0.16,224,4G,Normal Usage
11916,313,2023-05-10,May,2023,1.46,57,4G,Normal Usage
11917,281,2023-05-29,May,2023,0.52,254,5G,Normal Usage
11918,214,2024-01-25,January,2024,1.66,175,4G,Normal Usage
11919,31,2022-10-24,October,2022,4.43,53,4G,Normal Usage
11920,337,2022-07-30,July,2022,7.52,145,4G,High Usage
11921,183,2022-05-03,May,2022,2.51,258,4G,Normal Usage
11922,23,2022-08-17,August,2022,1.09,151,4G,Normal Usage
11923,32,2023-08-17,August,2023,2.31,261,5G,Normal Usage
11924,446,2023-10-18,October,2023,0.93,18,5G,Normal Usage
11925,74,2023-01-23,January,2023,6.01,170,5G,High Usage
11926,10,2022-05-20,May,2022,5.11,196,4G,Normal Usage
11927,484,2023-06-25,June,2023,2.04,72,5G,Normal Usage
11928,456,2023-01-26,January,2023,0.98,84,4G,Normal Usage
11929,54,2022-09-27,September,2022,0.87,283,5G,Normal Usage
11930,52,2024-01-29,January,2024,0.08,131,5G,Normal Usage
11931,148,2022-01-12,January,2022,4.23,119,4G,Normal Usage
11932,160,2024-05-16,May,2024,1.50,215,4G,Normal Usage
11933,370,2023-01-24,January,2023,0.98,135,4G,Normal Usage
11934,14,2022-12-03,December,2022,1.59,115,5G,Normal Usage
11935,178,2023-05-21,May,2023,4.27,60,4G,Normal Usage
11936,412,2022-04-16,April,2022,0.33,16,5G,Normal Usage
11937,366,2022-02-01,February,2022,4.87,33,4G,Normal Usage
11938,500,2022-03-15,March,2022,5.69,19,4G,Normal Usage
11939,53,2022-06-20,June,2022,7.33,207,4G,High Usage
11940,408,2024-04-28,April,2024,1.27,161,5G,Normal Usage
11941,335,2022-03-10,March,2022,0.61,298,4G,Normal Usage
11942,22,2024-03-23,March,2024,1.17,9,4G,Normal Usage
11943,30,2022-12-28,December,2022,1.01,93,4G,Normal Usage
11944,191,2023-10-11,October,2023,0.48,106,4G,Normal Usage
11945,260,2023-03-09,March,2023,2.34,104,4G,Normal Usage
11946,205,2022-04-10,April,2022,1.62,70,4G,Normal Usage
11947,59,2023-10-20,October,2023,5.02,83,5G,Normal Usage
11948,471,2022-01-09,January,2022,0.08,208,5G,Normal Usage
11949,264,2023-07-28,July,2023,2.58,258,4G,Normal Usage
11950,466,2023-11-28,November,2023,3.60,238,5G,Normal Usage
11951,12,2022-01-29,January,2022,3.56,231,5G,Normal Usage
11952,119,2024-06-11,June,2024,5.43,281,4G,Normal Usage
11953,415,2022-04-24,April,2022,3.26,205,4G,Normal Usage
11954,462,2023-04-07,April,2023,6.57,263,4G,High Usage
11955,290,2022-05-23,May,2022,1.01,184,4G,Normal Usage
11956,338,2023-01-25,January,2023,1.75,113,4G,Normal Usage
11957,248,2023-09-24,September,2023,0.04,78,5G,Normal Usage
11958,354,2023-11-13,November,2023,0.02,49,5G,Normal Usage
11959,127,2022-06-06,June,2022,0.69,94,4G,Normal Usage
11960,75,2022-12-01,December,2022,0.27,257,4G,Normal Usage
11961,361,2024-05-10,May,2024,0.75,61,4G,Normal Usage
11962,204,2022-09-17,September,2022,0.49,141,5G,Normal Usage
11963,49,2022-03-23,March,2022,0.07,221,4G,Normal Usage
11964,79,2024-01-24,January,2024,6.00,110,4G,Normal Usage
11965,441,2023-03-17,March,2023,0.02,103,4G,Normal Usage
11966,479,2022-06-21,June,2022,3.33,14,4G,Normal Usage
11967,241,2022-08-19,August,2022,0.41,269,4G,Normal Usage
11968,349,2023-12-21,December,2023,6.08,158,5G,High Usage
11969,154,2022-03-16,March,2022,5.58,156,4G,Normal Usage
11970,274,2022-09-27,September,2022,2.65,26,5G,Normal Usage
11971,96,2024-06-17,June,2024,2.79,84,4G,Normal Usage
11972,214,2023-09-18,September,2023,0.01,8,4G,Normal Usage
11973,294,2022-03-03,March,2022,10.48,275,4G,High Usage
11974,209,2024-05-23,May,2024,5.26,226,5G,Normal Usage
11975,343,2022-11-16,November,2022,5.64,185,5G,Normal Usage
11976,88,2022-04-12,April,2022,2.69,78,4G,Normal Usage
11977,306,2023-03-05,March,2023,1.06,215,5G,Normal Usage
11978,264,2024-05-23,May,2024,5.60,56,4G,Normal Usage
